busv,current,power,hall_speed
11.612184297529033,26.72646476729572,368.87435814790257,17.241429805969666
11.667707014973509,27.583714102073426,390.4362891829871,18.34050586055469
11.722550396611457,28.433812984112283,411.55111255893934,19.41382241300833
11.776494603778765,29.27442645000065,432.0750811842663,20.453136199573592
11.82932540145611,30.10326081510496,451.8689257709445,21.45049426536568
11.880835485731314,30.91807360701329,470.7989055397334,22.398301714933208
11.930825763069825,31.71668324439959,488.7378139698843,23.289386308612844
11.979106572521736,32.49697841329411,505.56593146655496,24.117059336652904
12.02549884240273,33.25692709430328,521.1719172777263,24.8751722364014
12.069835173455987,33.994585196118926,535.4536335166264,25.558168455953684
12.111960841028907,34.708104752682736,548.3188947308693,26.16113011018888
12.151734709378673,35.395741643617264,559.6861371004089,26.679819021710273
12.18903005185009,36.05586279998762,569.4850020372153,27.110711789419888
12.223735271343218,36.686952860104995,577.6568296940468,27.451028580850192
12.255754516202064,37.28762024291194,584.1550586612325,27.698755400462886
12.285008187404065,37.85660260948377,588.9455289320028,27.852659644400447
12.311433333707729,38.39277168632543,592.0066860414671,27.912298812114443
12.334983932217002,38.895137427423364,593.3296851243895,27.878022306355163
12.355631052639932,39.36285149540847,592.9183944849768,27.750966314638973
12.373362904350133,39.795210045682985,590.7892991203722,27.53304182695757
12.388184766196261,40.19165580094259,586.9713054809063,27.226915905601768
12.400118799841362,40.551779407165775,581.505449576913,26.83598638299069
12.40920374824432,40.87532006582819,574.4445113467681,26.36435022178586
12.415494521713828,41.162165440809574,565.852538976662,25.816765827803135
12.419061674765404,41.412350842176814,555.8042876026715,25.198609659807968
12.419990777788145,41.62605769272909,544.3845775234972,24.51582753071129
12.418381688274682,41.803611286860296,531.6875777017568,23.774881041520377
12.414347727079612,41.945477854911736,517.816020927358,22.982689632223813
12.408014765843586,42.052260949735185,502.88035755320294,22.14656877221733
12.39952023234727,42.12469717564429,486.99785518674605,21.274164846566478
12.38901204113708,42.16365128328371,470.29165212687263,20.373387323052242
12.376647457288758,42.1701106571721,452.8897726708934,19.452338808303086
12.36259190164184,42.14517922576127,434.9241126785593,18.519243619175924
12.34701770624434,42.09007082678238,416.52940396696687,17.58237550775305
12.330102829089752,42.00610206340765,397.8421662208112,16.649985184767797
12.312029537505305,41.89468468932582,378.9996551361435,15.730228286906303
12.292983069759252,41.75731756320111,360.1388154727778,14.831094428256511
12.273150284594431,41.595578215144144,341.39524757166924,13.960337965241939
12.25271830846434,41.41111406975942,322.9021957005322,13.12541108779145
12.231873190246237,41.20563337203679,304.7895663259432,12.333399827414045
12.210798573133053,40.98089586381593,287.1829840760883,11.590963545475457
12.189674393263138,40.73870325976448,270.20289275868925,10.904278432564915
12.168675614434761,40.480889572767396,253.9637083376023,10.278985512694883
12.14797100797271,40.209311339321225,238.57303025376248,9.7201436045364
12.127721986469155,39.92583779595942,224.13091690670655,9.232187646338522
12.108081499712839,39.632341057901485,210.72923049743173,8.818892742030577
12.089193000652504,39.3306863510185,198.45105577781763,8.483344233709634
12.071189488715802,39.02272234784143,187.37019656256462,8.227914050751131
12.054192637227501,38.71027165770829,177.55075314316088,8.054243528649035
12.03831201104499,38.395121520255685,169.04678300656641,7.963232831914406
12.023644379859158,38.07901475031323,161.9020465110169,7.955037055472794
12.010273131899964,37.763640980863364,156.149838414599,8.02906901854589
11.99826779204328,37.45062824908991,151.81290539603492,8.184008704530973
11.987683647544435,37.14153496866665,148.90344895837825,8.417819240451323
11.97856148382998,36.83784232934062,147.42321237187917,8.727769250685222
11.970927431968128,36.54094716255625,147.36364959875698,9.110461362423633
11.964792928616315,36.25215530935604,148.7061734563884,9.561866585174545
11.960154788416986,35.97267552409743,151.4224796225516,10.077364234123168
11.956995387986455,35.70361394465415,155.47494247255153,10.651787017745015
11.955282959822217,35.44596915674246,160.81707816857062,11.279470864197924
11.954971993647495,35.20062787684151,167.3940699012573,11.954309019101162
11.956003741924064,34.968361274880586,175.14334971667654,12.669809909720295
11.958306825500994,34.74982195446108,183.99523095207428,13.419158237650652
11.961797934633662,34.545541604885386,193.8735849546106,14.19527873412343
11.966382619909464,34.35592933569727,204.6965554708856,14.990901989292583
11.971956166959092,34.18127070081696,216.37730387365184,15.798631749498373
11.978404548220013,34.021727415698265,228.82477823689356,16.61101306469372
11.98560544445612,33.87733776726339,241.9444991821153,17.420600662061798
11.993429328228682,33.74801771270407,255.6393553972291,18.220026921395238
12.001740601062288,33.63356265959219,269.81040177423756,19.00206883304381
12.010398775658832,33.53364991614118,284.3576532217073,19.759713330112376
12.019259694185404,33.447841796917054,299.1808673809393,20.486220402996334
12.028176773400851,33.37558936583579,314.1803097082985,21.175183426118913
12.03700226719234,33.31623679491892,329.2574946773329,21.820586153677358
12.045588536969188,33.26902631402906,344.31589719951813,22.416855873058296
12.05378932030719,33.23310372368975,359.2616287576821,22.958912241048598
12.06146098825319,33.207524440124125,374.0040731868605,23.442211368706115
12.06846378178648,33.19126003884186,388.456477518651,23.862784765386102
12.074663018090288,33.183205260476626,402.5364938218065,24.217272800529866
12.079930257511727,33.182185440141744,416.166668518309,24.502952392966897
12.084144422380728,33.186964319342216,429.27487622474035,24.717758691187882
12.087192859215461,33.1962521974679,441.7946957574575,24.86030056381862
12.08897233626071,33.208714378107274,453.66572654084507,24.929869776849667
12.089389968784074,33.22297986387152,464.83384426464517,24.92644379252728
12.08836406508862,33.2376502521141,475.25139524295054,24.850682183650957
12.085824886786256,33.25130878287729,484.87732952787206,24.703916715812884
12.081715317509225,33.26252948960105,493.67727341923865,24.488135208315445
12.075991434912957,33.269886402593755,501.62354258226577,24.205959341582382
12.068622981537455,33.271962754992686,508.69509753243995,23.860616634315917
12.059593730840866,33.2673601409357,514.8774437657686,23.455906866939088
12.048901745492802,33.25470757592429,520.1624792981793,22.996163278515542
12.036559525810294,33.232670409880726,524.5482928258109,22.48620891189529
12.022594047030648,33.199959044185555,528.0389161242006,21.93130852586404
12.007046684936533,33.155337405022664,530.6440346654158,21.33711653317519
11.989973030173715,33.09763112665103,532.3786607449774,20.70962145915518
11.971442592424863,33.025735399759405,533.2627736724723,20.055087446771154
11.95153839641756,32.93862244183362,533.3209317891115,19.379993360355357
11.930356472545567,32.83534854846758,532.5818612307742,18.69097006135631
11.908005245663118,32.71506068676645,531.0780264554902,17.994736445346863
11.884604826367344,32.5770025944144,528.8451875996063,17.298034839922696
11.860286209808017,32.42052035059466,525.9219497174396,16.60756636798472
11.83519038775148,32.245067387744655,522.3493088959284,15.929926880175547
11.809467380271927,32.05020891608811,518.1702001201559,15.271544053949151
11.783275194043231,31.835625735993645,513.4290515996208,14.63861624495668
11.756778714754049,31.60111741644993,508.1713500513195,14.037053659246245
11.730148541663883,31.346604821303302,502.44322117704246,13.472422392364573
11.703559772754453,31.072131968357592,496.29102927226967,12.949891854025394
11.67719074930606,30.7778672099696,489.7609995664676,12.474186064831208
11.651221769039733,30.46410372736893,482.8988665237163,12.049539274904024
11.625833777210563,30.131259334568277,475.7495509329067,11.679656313536624
11.601207045214052,29.779875591391697,468.3568681930714,11.367678034500509
11.577519846373965,29.41061622881353,460.76326975673936,11.11615217385141
11.554947138616662,29.024264893451413,453.0096192377026,10.927009886402164
11.53365926370237,28.621722221673174,445.1350042245208,10.801548173955151
11.513820672579199,28.204002257341042,437.1765843727833,10.740418363393
11.495588686250928,27.77222823070835,429.16947588289565,10.743620736325436
11.479112301306618,27.327627719385962,421.1466720111966,10.810505354702254
11.464531048950064,26.871527215589495,413.13899881566874,10.93977906915564
11.45197391599273,26.405346127047853,405.175104908293,11.129518639361148
11.441558335837314,25.930590241980116,397.28148357894975,11.377189838933738
11.433389256984132,25.448844691418525,389.4825252751036,11.679672361826288
11.427558296042044,24.96176644485119,381.80059807143704,12.033290293383308
11.424142981624323,24.471076377669142,374.25615344785604,12.433847857615895
11.423206094861342,23.97855095121203,366.8678544162323,12.876670103379235
11.42479511157153,23.486013548304626,359.65272279873636,13.356648146398804
11.428941750404217,22.99532550905109,352.62630226611816,13.868288541925036
11.435661630508337,22.508376913295294,345.80283359471645,14.405766324583661
11.444954041494825,22.027077157555183,339.19543849775437,14.96298121808081
11.456801827653685,21.553345375389622,332.8163083305105,15.533616488125205
11.471171387564883,21.089100751051223,326.6768939605956,16.11119988751402
11.488012789411497,20.636252776913565,320.78809313364746,16.689166123013447
11.507260001469836,20.196691505532904,315.1604317505726,17.26092025962604
11.528831236420624,19.772277847309923,309.8042356037831,17.819901469199905
11.552629407303886,19.36483396455702,304.72978929496225,18.359646527176974
11.57854269213368,18.97613381235056,299.94747927351364,18.87385246362376
11.606445203403329,18.607893875858114,295.46791819031506,19.356437782515716
11.636197757952884,18.261764152881575,291.3020480525769,19.80160167647877
11.667648741943747,17.93931942915265,287.46121998898116,20.203880682706156
11.700635064995915,17.64205089246379,283.9572487859511,20.558202249391698
11.734983196896346,17.371358130023374,280.80244073167484,20.859934710533235
11.770510279686931,17.128541551495946,278.00959369990426,21.10493320009724
11.807025307392077,16.91479527803878,275.59196881586473,21.28958107399208
11.84433036515286,16.73120053528382,273.5632334669817,21.410826449726066
11.882221919100573,16.57871958565302,271.93737584655054,21.46621351864627
11.920492147930704,16.45819023264786,270.72859164391184,21.45390833384869
11.958930306831306,16.37032092683427,269.9511439150642,21.37271882777812
11.99732411417989,16.315686500168358,269.61919757793964,21.22210886672574
12.03546115125193,16.29472455209136,269.74663037187355,21.0022062043977
12.0731302650833,16.307732507481155,270.34682249634517,20.713804252961374
12.110122964598862,16.354865363099858,271.4324274953069,20.358357646962585
12.14623480016068,16.43613413564032,273.015127276049,19.93797163272338
12.181266716801264,16.551405020866966,275.1053744415813,19.455385372750655
12.215026371589293,16.70039926968739,277.712125369298,18.913949310789626
12.24732940582607,16.88269378329933,280.8425676829778,18.317596797928804
12.278000663088688,17.097722425852055,284.501845937133,17.67081023310166
12.306875344518307,17.344778049361526,288.6927894599709,16.9785820219525
12.333800093196288,17.623015221943806,293.4156463819086,16.246370705873623
12.358633999954018,17.93145364680032,298.66782790927806,15.480052657643355
12.381249523520369,18.26898225582055,304.4436668867545,14.68586978108971
12.401533318520102,18.634363958181385,310.7341946267833,13.870373689199203
12.419386965492363,19.02624102093537,317.52693987012503,13.040366867746178
12.434727597796405,19.44314105531042,324.8057535793287,12.202841359538109
12.447488421006508,19.883483579308198,332.5506630577994,11.364915527499859
12.4576191211645,20.34558712420358,340.7377586329593,10.533769472846252
12.46508615905089,20.827676849728622,349.3391158451681,9.716579697352266
12.46987294844859,21.32789263008686,358.322755747367,8.920453606109506
12.471979917200624,21.844297570500192,367.6526455471517,8.152364449088596
12.471424450699292,22.37488691175432,377.2887414168314,7.419087296295828
12.468240718282729,22.917597278191714,387.1870748621395,6.727136632348875
12.462479383849878,23.470316222813388,397.29988358101565,6.082706141987267
12.454207202830172,24.030892021601264,407.5757872650747,5.491611238508045
12.443506508454341,24.597143667871254,417.9600083029851,4.959234862555544
12.430474591061072,25.166871016418636,428.3946368422151,4.490477049322944
12.415222974935961,25.737865026427492,438.81893915882046,4.089708728309647
12.397876597908013,26.30791805159057,449.1697077795982,3.7607301816337504
12.378572899620178,26.87483412562528,459.3816513024802,3.5067345448721143
12.357460825038782,27.436439191379492,469.3878213749877,3.330276688874648
12.334699750367623,27.990591221995242,479.120073822266,3.2332477723912545
12.31045833908172,28.53519018313961,488.50956047094735,3.2168557041019983
12.284913336289035,29.068187786116084,497.4872477978912,3.2816116992215636
12.258248310062752,29.58759698273315,505.9844581485642,3.427323060744178
12.230652348758301,30.091501154123456,513.9334289229481,3.6530922591072574
12.202318723636129,30.57806294727113,521.2678848215929,3.9573223270926885
12.173443526350521,31.045532714806818,527.9236179845442,4.337728529673304
12.144224291035286,31.492256515662177,533.8390706447207,4.791356211766303
12.11485861081733,31.916683636426118,538.9559147577718,5.314604670991655
12.08554275861852,32.317373595703145,543.2196229649028,5.903256848059027
12.056470322064527,32.69300259642633,546.5800251954247,6.552514574814721
12.027830862206937,33.04236939391073,548.9918452231882,7.257039069747807
11.999808605582432,33.364400550431995,550.4152115562866,8.010996323337125
11.97258117888207,33.65815505026452,550.8161371625932,8.808106971445508
11.946318395185923,33.92282825239711,550.1669627143834,9.641700214435813
11.92118110033632,34.15775516154486,548.4467582724025,10.504771303157838
11.89732008757931,34.36241300157623,545.6416786216761,11.390042080767362
11.874875088101875,34.536423079055545,541.7452678158623,12.290024041776132
