busv,current,power,hall_speed
11.571770384308675,25.961770180105553,339.73020973718786,15.630623974630211
11.643217964062437,26.920111809418025,354.3954051460507,16.259310146963074
11.71402186403006,27.871615172009847,368.93098710619057,16.8841281023716
11.783865054338154,28.812908104028278,383.27318388407497,17.503162171360238
11.852436240023748,29.74067447635493,397.3594572772951,18.114518726733838
11.91943171110745,30.651672327342343,411.12889976486616,18.716333390644223
11.98455714047888,31.542751532522562,424.5226197734508,19.306778122061466
12.047529317268609,32.41087090118345,437.48411226076394,19.884068155717593
12.10807780385369,33.25311459342292,449.9596119302732,20.446468764192467
12.165946505203308,34.06670775569409,461.89842652478046,20.992301815552008
12.220895139912985,34.84903127791753,473.25324779949915,21.519952099804886
12.272700602995226,35.59763558092682,483.98043794662647,22.027873398411504
12.321158211286246,36.31025334929328,494.0402894318143,22.514594272154767
12.366082823186288,36.98481113140373,503.39725640688596,22.9787235438607
12.407309825368658,37.61943973599706,512.0201560810257,23.4189554537341
12.444695980063267,38.21248336215356,519.8823386627878,23.834074466444143
12.478120127536462,38.7625074079226,526.9618247258156,24.22295971055176
12.507483739443002,39.26830491131892,533.2414091002607,24.58458903240852
12.53271131981013,39.728901586256086,538.7087306475759,24.91804264826879
12.553750651519524,40.1435594250622,543.3563075366541,25.222506380037096
12.570572887272531,40.51177884847771,547.1815379021264,25.497274461812697
12.583172485148669,40.83329939340621,550.1866660289891,25.74175190618738
12.591566989988939,41.10809893811802,552.378714469537,25.95545642109126
12.595796662945268,41.33639147402833,553.7693827567782,26.138019869859033
12.595923962627364,41.518623442527144,554.3749136311081,26.28918926909567
12.592032882340082,41.65546866456544,554.215927942035,26.40882732084992
12.584228148930391,41.747821899740806,553.3172296222726,26.496912477546633
12.572634289745238,41.79679108041624,551.7075823557267,26.553538540077206
12.557394575133127,41.803688274892195,549.4194597720436,26.57891379139332
12.538669844795795,41.77001944177729,546.4887711968361,26.573359669884027
12.516637227105816,41.697473045415144,542.9545651669218,26.537308988732182
12.491488761245167,41.5879076094733,538.8587130825262,26.471303709335068
12.463429932683347,41.44333829253751,534.2455755121458,26.375992278728134
12.432678133096875,41.26592257573751,529.1616537895543,26.252126542761665
12.399461056330434,41.05794515801757,523.6552296453025,26.100558248541017
12.364015042410225,40.82180215962207,517.7759956962577,25.92223515134377
12.326583381939267,40.55998473865874,511.57467967561405,25.718196742865118
12.28741459343017,40.27506222920408,505.10266532198426,25.489569619208492
12.246760686262004,39.969664912303024,498.4116128593824,25.23756250852626
12.204875421983324,39.646466533368766,491.553081990067,24.963460979617633
12.162012586623346,39.30816668089716,484.57816028945354,24.668621854103417
12.118424286518229,38.95747314206178,477.53709983691147,24.354467346013102
12.074359279910967,38.597084350649546,470.47896483871324,24.02247895373452
12.030061356243582,38.22967204193136,463.4512929003456,23.674191130285454
11.985767774631933,37.85786422744612,456.49977248565733,23.311184758765144
11.94170777250011,37.48422860031833,449.66793896086017,22.93508046062893
11.898101154757077,37.11125647864777,442.9968914633893,22.547531765096824
11.855156973227796,36.74134739072287,436.52503266031886,22.150218168555107
11.813072305309802,36.376794401344675,430.2878332698548,21.744838113235637
11.772031140019896,36.01977027343396,424.3176230139306,21.333101914759656
11.732203378730759,35.67231455336549,418.6434094517573,20.916724668309573
11.693743956980418,35.336321662167556,413.2907259150925,20.49741916324339
11.656792092776035,35.013530067884666,408.2815095278322,20.076888835891165
11.62147066581465,34.705512607071284,403.63401004719,19.65682079007272
11.587885731015318,34.41366801561388,399.36273001319387,19.238878914550206
11.55612616870725,34.13921372091827,395.4783964394932,18.824697126180748
11.52626347275546,33.88317993900419,391.9879640235547,18.415872766964682
11.49835167683697,33.646405111274184,388.8946496002769,18.01396018249598
11.472427418015364,33.42953270672874,386.1979973118932,17.620464508517095
11.448510135707311,33.23300940624239,383.8939737207547,17.23683569136351
11.42660240309989,33.057084676257624,381.97509185216495,16.864462767057788
11.406690387069924,32.90181172995572,380.4305629237629,16.504668422683487
11.388744431683886,32.767049864687166,379.2464742978658,16.15870386244056
11.37271975942657,32.65246815525171,378.4059919854311,15.82774399946114
11.358557283425771,32.557550473567666,377.8895858365189,15.512882993053584
11.34618452311532,32.48160179642478,377.67527537387593,15.215130149549207
11.335516615016257,32.42375575442994,377.73889406492117,14.935406203356916
11.326457409621307,32.382983366989,378.0543696842665,14.674539993192324
11.31890064474653,32.358102900275576,378.5940182950779,14.433265546747133
