busv,current,power,hall_speed
11.690133058962004,26.770192038562346,360.9855308682933,16.48573708973363
11.783890644323312,27.644742980476668,378.7948439087517,17.218728292868043
11.876087303704288,28.50672625461933,396.38510960457876,17.939942140902957
11.966218998278713,29.352095942608912,413.6851307097406,18.645578024625397
12.053795485160094,30.17692748936846,430.62525408695535,19.33194146791896
12.138343580641848,30.977446221910203,447.13773855726987,19.995469220534975
12.219410301611898,31.750054675156246,463.1571108128389,20.632753406118486
12.296565862761481,32.49135850770208,478.6205071854912,21.24056455197895
12.369406508266039,33.19819080186614,493.46799915969945,21.8158733353255
12.437557157830287,33.86763455547137,507.6429006288747,22.355870890131044
12.500673848351045,34.49704318746848,521.0920550176991,22.857987529378075
12.558445953949734,35.08405889561412,533.7661005296121,23.319909749092485
12.610598168750712,35.62662872183131,545.619711926622,23.739595393203864
12.656892238519646,36.12301819946038,556.611817407271,24.115286871786754
12.697128429114937,36.57182247620693,566.7057893167305,24.445522339537284
12.731146721631259,36.97197482704766,575.8696075994452,24.72914475631656
12.758827726113175,37.322752492499944,584.0759950882492,24.96530876713492
12.78009330777368,37.62377979932394,591.3025239131474,25.15348535494414
12.79490692175215,37.875028542730554,597.5316925066516,25.293464235928663
12.803273654573012,38.07681563133575,602.7509728793439,25.385353983521103
12.805239972604578,38.229798018250584,606.9528280377979,25.429579883988474
12.800893179951236,38.33496496364729,610.1346996157614,25.426879543020412
12.790360590325552,38.39362769571532,612.2989659871702,25.37829627917658
12.773808419524386,38.40740655794242,613.4528713247665,25.28517035619493
12.751440407159278,38.37821575095336,613.608426259455,25.14912812190675
12.723496178251263,38.30824579654723,612.7822809817176,24.972069136731488
12.690249357179487,38.19994386993664,610.9955718061365,24.756151389321726
12.65200544825756,38.05599216335719,608.2737423920875,24.50377471078893
12.609099498888389,37.87928446004627,604.6463409767786,24.21756251196127
12.561893562805077,37.672901111955625,600.146795129899,23.900341980210094
12.510773982330743,37.44008262734656,594.8121656811591,23.55512288344323
12.45614850987354,37.18420208551684,588.682881601969,23.185075138819524
12.398443290005318,36.90873660523233,581.8024577395579,22.793505312517883
12.338099724445057,36.617238100910896,574.2171974051585,22.383832224431416
12.275571243074419,36.313303566168806,565.9758819068253,21.959561837898544
12.211320004746664,36.00054512794676,557.129449191398,21.52426161948383
12.145813552107494,35.682560116054724,547.7306638186146,21.081534557346473
12.079521444923595,35.36290139259885,537.8337805330514,20.634993028860393
12.012911896510465,35.04504818338379,527.494203726159,20.188232708861698
11.946448437764543,34.73237764903948,516.7681450910646,19.744806709194886
